"code_insee_com","nom_com","RR_med","NBJRR5_med","NBJRR1_med","NBJRR10_med","Tmin_med","Tmax_med","Tens_vap_med","Force_vent_med","Insolation_med","Rayonnement_med","niveau_vie_median_2021"
46247,"Saillac",71,5,9,2,12.15,25.25,11.1,2.3,3310,12085,19680
46249,"Saint-Bressou",81.9,5,10,3,13.25,23.6,10.6,2.3,3383.5,12351.5,22370
46252,"Pechs du Vers",75.5,5,9,2,7.1,17.35,10.7,2.8,3489,12601.5,21100
46253,"Saint-Chamarand",77.85,5,10,2,7.6,17.6,10.6,2.3,3360,12556,22180
46254,"Saint-Chels",66.25,5,9.5,2,5.8,18.8,10.6,2.3,3493,13687,21120
46255,"Saint-Cirgues",85.6,5,10,3,7.6,16.7,10.1,2.2,3349,12638,19610
46256,"Saint-Cirq-Lapopie",96,6,7,3,12.15,25.25,10.7,2.8,3489,12601.5,17360
46257,"Saint-Cirq-Madelon",68.2,5,10,2,6.9,17.4,10.3,1.6,3102,12018,21120
46258,"Saint-Cirq-Souillaguet",65,4,10,2,7.6,17.6,10.6,2.3,3360,12556,22340
46259,"Saint-Clair",62.3,4,8,2,7.6,17.6,10.6,2.3,3360,12556,20770
46260,"Sainte-Colombe",81.9,5,10,3,8.1,19.5,10.7,2.3,3383.5,12351.5,20150
46262,"Lendou-en-Quercy",63.1,4,9,2,9.4,18.9,11.4,3,3709,14404,20550
46263,"Barguelonne-en-Quercy",59.7,4,7,2,9.4,18.9,11.6,3,3709,14404,21240
46264,"Saint-Denis-Catus",77.85,5,10,2,7.6,17.6,10.6,2.3,3360,12556,21330
46265,"Saint-Denis-lès-Martel",74.9,5,10,2,11.45,25.4,11.2,2.3,3268.5,12172,20640
46266,"Saint-Félix",66,5,8,2,8.1,19.5,10.7,2.3,3383.5,12351.5,22730
46267,"Saint-Germain-du-Bel-Air",77.85,5,10,2,7.6,17.6,10.6,2.3,3360,12556,21780
46268,"Saint Géry-Vers",96,6,7,3,5.8,18.8,10.7,2.8,3489,12601.5,21940
46270,"Saint-Jean-de-Laur",66.25,5,9.5,2,12.15,25.25,10.6,1.9,3310,12085,23140
46271,"Saint-Jean-Lespinasse",90.4,5,12,3,7,19.95,10.1,2.6,3493,13687,26050
46272,"Saint-Jean-Mirabel",82.65,5,9,3,8.1,19.5,10.7,2.3,3383.5,12351.5,23440
46276,"Saint-Martin-Labouval",68.2,4,9,2,5.8,18.8,10.4,3.1,3493,13687,19290
46277,"Saint-Martin-le-Redon",69.3,5,9,2,9.4,18.4,11.3,2.9,3398,12700,19980
46279,"Saint-Maurice-en-Quercy",81.9,5,10,3,13.25,23.6,10.6,2.3,3383.5,12351.5,21090
46280,"Saint-Médard",61.5,4,7,2,7.9,19.35,11.6,1.9,3709,14404,22950
46281,"Saint-Médard-de-Presque",90.4,5,12,3,7,19.95,10.1,2.6,3493,13687,24570
46283,"Saint-Michel-de-Bannières",87.2,5,11,3,11.45,25.4,11.2,2.3,3268.5,12172,20580
46286,"Saint-Paul-de-Vern",74,5,10,2,13.25,23.6,10.1,2.6,3349,12638,20700
46288,"Saint-Perdoux",82.65,5,9,3,8.1,19.5,10.7,2.3,3383.5,12351.5,20490
46289,"Saint-Pierre-Toirac",61.45,4,8,2,8.3,18.3,10.6,2.3,3383.5,12351.5,23300
46290,"Saint-Projet",65,4,10,2,7.6,17.6,10.6,2.3,3360,12556,22080
46292,"Saint-Simon",64.2,4,9,2,6.6,20.3,10.4,3.1,3493,13687,23450
46293,"Saint-Sozy",72.8,4.5,9,2,8,17.35,10.8,2.3,3268.5,12172,21990
46294,"Saint-Sulpice",68.2,4,9,2,5.8,18.8,10.4,3.1,3493,13687,17520
46295,"Saint-Vincent-du-Pendit",90.4,5,12,3,7,19.95,10.1,2.6,3493,13687,23380
46296,"Saint-Vincent-Rive-d'Olt",59.55,4,8,2,7.9,19.35,11.6,2.2,3709,14404,22790
46297,"Salviac",53.8,3,8,1,6.9,17.4,10.3,1.6,3102,12018,20290
46299,"Sauliac-sur-Célé",68.2,4,9,2,5.8,18.8,10.4,3.1,3493,13687,18000
46301,"Sauzet",55.3,4,8,2,7.9,19.35,11.6,2.2,3709,14404,21520
46302,"Sénaillac-Latronquière",112.95,7,11,4,12.5,21.9,10.1,2.2,3349,12638,19340
46303,"Sénaillac-Lauzès",96,6,7,3,5.8,18.8,10.7,2.8,3489,12601.5,19940
46304,"Séniergues",75.5,5,9,2,7.1,17.35,10.7,2.8,3489,12601.5,21990
46305,"Sérignac",66.4,4,9,2,7.9,19.35,11.6,3,3582,13430,21360
46307,"Soturac",69.3,5,9,2,9.4,18.4,11.3,2.9,3398,12700,21310
46308,"Soucirac",77.85,5,10,2,7.6,17.6,10.6,2.3,3360,12556,19140
46309,"Souillac",74.1,5,9,2,8,17.35,10.8,2.3,3268.5,12172,19500
46310,"Soulomès",75.5,5,9,2,7.1,17.35,10.7,2.8,3489,12601.5,21000
46311,"Sousceyrac-en-Quercy",112.95,7,11,4,12.5,21.9,10.1,2.6,3349,12638,19250
46312,"Strenquels",74.9,5,10,2,11.45,25.4,11.2,2.3,3268.5,12172,21730
46313,"Tauriac",99.95,6,13,3,7,19.95,11.2,2.6,3493,13687,22120
46314,"Terrou",81.9,5,10,3,13.25,23.6,10.1,2.6,3349,12638,21950
46315,"Teyssieu",95.1,6,10,3,7.45,16,10.1,2.6,3349,12638,19390
46316,"Thédirac",53.8,3,8,1,7.9,19.35,11.6,1.6,3102,12018,20240
46317,"Thégra",90.4,5,12,3,11.85,24.45,10.4,3.1,3493,13687,20400
46318,"Thémines",90.4,5,12,3,6.6,20.3,10.4,3.1,3493,13687,20970
46319,"Théminettes",81.9,5,10,3,6.6,20.3,10.4,3.1,3493,13687,21440
46320,"Tour-de-Faure",68.2,4,9,2,5.8,18.8,10.7,2.8,3489,12601.5,22890
46321,"Touzac",69.3,5,9,2,7.9,19.35,11.6,2.9,3398,12700,20040
46322,"Trespoux-Rassiels",59.55,4,8,2,7.8,18.8,10.7,2.2,3709,14404,23320
46324,"Uzech",77.85,5,10,2,7.6,17.6,10.6,2.3,3360,12556,20070
46328,"Varaire",71,5,9,2,12.15,25.25,11.1,2.3,3709,14404,18300
46329,"Vaylats",63.3,4,9,2,7.8,18.9,11.1,2.3,3709,14404,19870
46330,"Vayrac",87.2,5,11,3,11.45,25.4,11.2,2.3,3493,13687,22160
46332,"Viazac",82.65,5,9,3,8.1,19.5,10.7,2.3,3383.5,12351.5,21280
46333,"Vidaillac",67.3,4,9,2,12.15,25.25,11.1,2.3,3310,12085,18640
46334,"Vigan",65,4,10,2,7.6,17.6,10.6,2.3,3360,12556,21780
46335,"Villesèque",59.55,4,8,2,7.8,18.8,10.7,2.2,3709,14404,23880
46336,"Vire-sur-Lot",69.3,5,9,2,7.9,19.35,11.6,3,3398,12700,24280
46337,"Mayrac",72.8,4.5,9,2,8,17.35,10.8,2.3,3268.5,12172,21220
46339,"Saint-Jean-Lagineste",90.4,5,12,3,7,19.95,10.1,2.6,3493,13687,24940
46340,"Saint-Pierre-Lafeuille",77.85,5,10,2,6.1,17.3,10.7,2.2,3709,14404,22700
48001,"Albaret-le-Comtal",88.7,5,11,3,3.9,13.55,8.4,3.2,3336,12135,18490
48002,"Albaret-Sainte-Marie",61.5,4,9,2,3.9,13.55,8.3,2.1,3336,12135,22580
48003,"Allenc",54.9,4,7,2,3.8,14.4,8.2,2.7,3282,11861.5,21640
48005,"Antrenas",94.3,6,9,4,3,12.4,8.2,3.7,3506.5,12843,22590
48008,"Arzenc-de-Randon",78.65,5,10,2,2.25,11.55,7.3,7,3282,11861.5,19740
48010,"Auroux",54.8,3,8,2,3.6,14.1,8.5,3.6,3342,12824,20290
48012,"Monts-Verts",61.5,4,9,2,9.7,19.45,8.3,2.1,3336,12135,19400
48013,"Badaroux",64,4,9,2,2.9,12.4,8.2,2.7,3282,11861.5,23720
48016,"Balsièges",60.25,4,8,2,4.8,14.7,8.5,2.6,3506.5,12843,24700
48018,"Barjac",60.25,4,8,2,4.8,14.7,8.5,2.6,3506.5,12843,22540
48026,"Blavignac",65.4,4,8,2,3.4,12.1,8.3,2.1,3336,12135,21220
48027,"Mont Lozère et Goulet",54.9,4,7,2,5,14.9,8.5,3.3,3282,11861.5,19740
48028,"Bondons",65.95,4,7,2,5.6,14.35,8.8,4.2,3282,11861.5,17830
48029,"Born",64,4,9,2,1.9,9.2,7.3,7,3282,11861.5,20150
48030,"Brenoux",64,4,9,2,2.9,12.4,8.2,2.7,3282,11861.5,22290
48037,"Chadenet",54.9,4,7,2,3.8,14.4,8.2,2.7,3282,11861.5,20690
48038,"Bel-Air-Val-d'Ance",56.6,3,8,1,6.9,16.45,8.3,3,3281,12473,20190
48039,"Chanac",60.25,4,8,2,5.1,16.5,8.5,2.6,3506.5,12843,23000
48042,"Chastel-Nouvel",64,4,9,2,4.8,14.7,8.5,2.6,3506.5,12843,25000
48050,"Bédouès-Cocurès",65.95,4,7,2,5.6,14.35,8.8,4.2,3282,11861.5,21750
48051,"Collet-de-Dèze",87.4,4,7,3,12.7,24.2,9.6,2.7,3865.5,13845,19800
48055,"Cultures",60.25,4,8,2,5.1,16.5,8.5,2.6,3506.5,12843,21750
48056,"Esclanèdes",60.25,4,8,2,5.1,16.5,8.5,2.6,3506.5,12843,22930
48058,"Fage-Montivernoux",88.7,5,11,3,9.7,19.45,8.2,3.3,4299,14771,16750
48061,"Florac Trois Rivières",72,4,8,2,8.2,20.2,8.8,4.2,3282,11861.5,21280
48064,"Fournels",88.7,5,11,3,9.7,19.45,8.4,3.2,3336,12135,19140
48068,"Gabrias",60.25,4,8,2,7.85,20.2,8.5,2.6,3506.5,12843,22470
48070,"Grandrieu",71,5,9,2,2.1,12.2,7.3,7,3281,12473,20240
48072,"Grèzes",60.25,4,8,2,7.85,20.2,8.5,2.6,3506.5,12843,23070
48073,"Hermaux",88.85,5,9,3,5.7,15.95,9.2,3.2,4299,14771,20020
48075,"Ispagnac",72,4,8,2,1,6.5,8.2,2.7,3282,11861.5,21250
48079,"Lajo",65.4,4,8,2,6.7,17.1,8.3,3,3281,12473,18810
48080,"Langogne",54.8,3,8,2,3.6,14.1,8.5,3.6,3342,12824,21170
48081,"Lanuéjols",54.9,4,7,2,2.9,12.4,8.2,2.7,3282,11861.5,23020
48082,"Laubert",78.65,5,10,2,3.8,14.4,7.3,7,3282,11861.5,19880
48083,"Laubies",67,4,9,2,2.5,13.8,7.3,7,3506.5,12843,20270
48085,"Laval-du-Tarn",60.25,4,8,2,7.1,18.5,8.95,2.3,3506.5,12843,22310
48087,"Prinsuéjols-Malbouzon",69.5,4,9,2,9.7,19.45,8.2,3.7,4299,14771,19770
48089,"Malzieu-Forain",65.4,4,8,2,3.4,12.1,8.3,3,3281,12473,22710
48090,"Malzieu-Ville",65.4,4,8,2,3.4,12.1,8.3,2.1,3281,12473,21370
48092,"Marvejols",60.25,4,8,2,7.85,20.2,9.2,3.2,3506.5,12843,21730
48094,"Massegros Causses Gorges",73.55,5,9,2,4,13.9,8.95,2.3,3450,12407,21490
48095,"Mende",67,4,9,2,4.7,16.1,8.5,2.6,3506.5,12843,22980
48103,"Montrodat",60.25,4,8,2,7.85,20.2,9.2,3.2,3506.5,12843,24070
48104,"Nasbinals",115.75,7,11,4,1.9,10.25,7.9,5.1,4299,14771,21180
48105,"Naussac-Fontanes",54.8,3,8,2,3.6,14.1,8.5,3.6,3342,12824,21500
48107,"Palhers",60.25,4,8,2,7.85,20.2,9.2,3.2,3506.5,12843,23450
48111,"Pelouse",64,4,9,2,3.8,14.4,8.2,2.7,3282,11861.5,22170
48123,"Recoules-d'Aubrac",115.75,7,11,4,1.9,10.25,7.9,5.1,4299,14771,19990
48126,"Lachamp-Ribennes",67,4,9,2,2.5,13.8,8.5,2.6,3506.5,12843,20480
48127,"Monts-de-Randon",64,4,9,2,1.9,9.2,7.3,7,3506.5,12843,20830
48131,"Rozier",52,3,8,1,4.6,13.8,8.9,2.4,3450,12407,18370
48132,"Saint-Alban-sur-Limagnole",65.4,4,8,2,1.9,8.4,7.3,7,3281,12473,22670
48135,"Saint-André-Capcèze",104.95,5,8,3,6,15.9,8.5,3.3,3865.5,13845,21410
48137,"Saint-Bauzile",72,4,8,2,4.7,16.1,8.2,2.7,3282,11861.5,23840
48139,"Saint Bonnet-Laval",56.6,3,8,1,6.9,16.45,8.5,3.6,3342,12824,20150
48145,"Saint-Denis-en-Margeride",86.6,6,11,3,1.9,8.4,7.3,7,3506.5,12843,17260
48146,"Gorges du Tarn Causses",67.7,4,9,2,7.1,18.5,8.5,2.6,3506.5,12843,20770
48147,"Saint-Étienne-du-Valdonnez",72,4,8,2,2.9,12.4,8.2,2.7,3282,11861.5,21220
48148,"Saint-Étienne-Vallée-Française",91.4,4,7,2,8.9,18.85,10.1,3.1,3865.5,13845,17190
48152,"Ventalon en Cévennes",97.9,4,8,3,12.7,24.2,10.1,3.1,3865.5,13845,15160
48163,"Saint-Julien-des-Points",109,4,7,3,12.7,24.2,9.6,2.7,3865.5,13845,20850
48165,"Saint-Laurent-de-Muret",94.3,6,9,4,3,12.4,8.2,3.7,4299,14771,19390
48168,"Saint-Léger-de-Peyre",60.25,4,8,2,7.85,20.2,8.2,3.3,3506.5,12843,19960
48169,"Saint-Léger-du-Malzieu",65.4,4,8,2,3.4,12.1,8.3,2.1,3281,12473,18250
48170,"Saint-Martin-de-Boubaux",87.4,4,7,3,12.7,24.2,10.1,3.1,3865.5,13845,16330
48173,"Saint-Michel-de-Dèze",87.4,4,7,3,12.7,24.2,10.1,3.1,3865.5,13845,19650
48174,"Saint-Paul-le-Froid",86.6,6,11,3,1.9,8.4,7.3,7,3281,12473,15470
48175,"Saint-Pierre-de-Nogaret",88.85,5,9,3,5.7,15.95,9.2,3.2,4299,14771,19340
48178,"Saint-Privat-de-Vallongue",57.5,3,5,2,7.8,15.85,9.2,3.4,3865.5,13845,17500
48179,"Saint-Privat-du-Fau",65.4,4,8,2,3.4,12.1,8.3,2.1,3281,12473,19440
48185,"Salelles",60.25,4,8,2,5.1,16.5,9.2,3.2,3506.5,12843,21640
48188,"Serverette",67,4,9,2,2.5,13.8,8.2,3.3,3506.5,12843,20910
48190,"Termes",88.7,5,11,3,9.7,19.45,8.4,3.2,3336,12135,20860
48194,"Vialas",99.5,5,8,3,7.9,16.4,8.5,3.3,3865.5,13845,18730
65001,"Adast",67.8,4,9,2,6.45,18.45,10.1,2,3156,12814,22660
65002,"Adé",57.65,3.5,8,2,6.95,17.4,10.7,2.5,3156,12814,23130
65003,"Adervielle-Pouchergues",86,5,11,3,4.4,12.2,6.8,1.8,3285,12622,21800
65004,"Agos-Vidalos",67.8,4,9,2,8.2,18.9,10.1,2,3156,12814,24340
65005,"Allier",90.8,6,11,3,8.5,20.1,10.7,2.5,3156,12814,26310
65006,"Ancizan",64.2,4,9,2,4.3,17.05,9.15,1.8,3276,13039,19560
65007,"Andrest",83,5,10,3,7.35,19.05,11.75,1.8,3348,13243,22990
65009,"Anères",92.8,6,11,3,6.45,16.15,10.15,2.6,3276,13039,24160
65010,"Angos",90.8,6,11,3,8.5,20.1,10.7,2.5,3156,12814,25910
65011,"Angles",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,24910
65016,"Antist",90.8,6,11,3,8.5,20.1,10.7,2.5,3156,12814,24680
65019,"Arcizac-Adour",90.8,6,11,3,6.95,17.4,10.7,2.5,3156,12814,24710
65020,"Arcizac-ez-Angles",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,22350
65025,"Argelès-Gazost",67.8,4,9,2,8.2,18.9,10.1,2,3156,12814,21770
65028,"Arné",73,5,9,3,7,18.3,11.2,2.2,3522.5,13426.5,22970
65031,"Arreau",78.2,5,10,3,4.85,21.4,9.15,1.8,3276,13039,20650
65033,"Arrodets-ez-Angles",90.8,6,11,3,6.95,17.4,10.7,2.5,3156,12814,20920
65035,"Artagnan",65.4,4,9,2,7.35,19.05,11.75,1.8,3348,13243,20370
65036,"Artalens-Souin",67.8,4,9,2,6.45,18.45,10.1,2,3156,12814,21170
65040,"Aspin-en-Lavedan",67.8,4,9,2,8.2,18.9,10.1,2,3156,12814,22290
65041,"Asque",91.25,5,11,3,6,19.4,6.35,2.6,3276,13039,22000
65042,"Asté",74.5,4,7,3,6,19.4,6.35,2.6,3276,13039,20830
65043,"Astugue",90.8,6,11,3,6.95,17.4,10.7,2.5,3156,12814,22650
65044,"Aubarède",82.55,5.5,9.5,3,8.5,20.1,10.15,2.6,3276,13039,20150
65047,"Aureilhan",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,21370
65048,"Aurensan",83,5,10,3,7.35,19.05,11.75,1.8,3348,13243,23240
65049,"Auriébat",65.4,4,9,2,8.3,20.5,11.75,1.8,3348,13243,21540
65051,"Aventignan",61.25,5,6,3,6.55,18.25,11.1,2.2,3373,13106.5,21670
65054,"Avezac-Prat-Lahitte",91.25,5,11,3,6,19.4,10.15,2.6,3276,13039,21780
65055,"Ayros-Arbouix",67.8,4,9,2,8.2,18.9,10.1,2,3156,12814,23130
65056,"Ayzac-Ost",67.8,4,9,2,8.2,18.9,10.1,2,3156,12814,23320
65057,"Azereix",57.65,3.5,8,2,6.95,17.4,10.7,2.5,3156,12814,25480
65058,"Azet",82.2,4.5,10,3,6.3,18.6,9.15,1.8,3285,12622,19880
65062,"Barbazan-Debat",90.8,6,11,3,8.5,20.1,10.7,2.5,3156,12814,23240
65063,"Barbazan-Dessus",90.8,6,11,3,8.5,20.1,10.7,2.5,3156,12814,25030
65065,"Barlest",81.9,5,10,2.5,7,18.5,11.2,2.1,3156,12814,22320
65067,"Barry",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,22810
65069,"Barthe-de-Neste",92.8,6,11,3,6.45,16.15,10.15,2.6,3276,13039,22760
65070,"Bartrès",57.65,3.5,8,2,6.95,17.4,10.7,2.5,3156,12814,25620
65072,"Bazet",83,5,10,3,7.35,19.05,11.75,1.8,3348,13243,21580
65073,"Bazillac",65.4,4,9,2,7.35,19.05,11.75,1.8,3348,13243,22140
65074,"Bazordan",73,5,9,3,7,18.3,11.2,2.2,3522.5,13426.5,19800
65078,"Beaudéan",74.5,4,7,3,1.55,9.15,6.35,2,3156,12814,22060
65079,"Bégole",90.75,6,11,3,6.9,16.7,10.15,2.6,3276,13039,22370
65080,"Bénac",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,23540
65081,"Benqué-Molère",91.25,5,11,3,6,19.4,10.15,2.6,3276,13039,24340
65083,"Bernac-Debat",90.8,6,11,3,6.95,17.4,10.7,2.5,3156,12814,24930
65084,"Bernac-Dessus",90.8,6,11,3,8.5,20.1,10.7,2.5,3156,12814,23880
65086,"Bernadets-Dessus",90.75,6,11,3,8.5,20.1,10.15,2.6,3276,13039,17950
65087,"Bertren",61.25,5,6,3,0.9,11.4,11.1,2.2,3373,13106.5,22260
65092,"Beyrède-Jumet-Camous",78.2,5,10,3,4.85,21.4,9.15,1.8,3276,13039,18860
65093,"Bize",92.8,6,11,3,6.45,16.15,10.15,2.6,3276,13039,19960
65094,"Bizous",92.8,6,11,3,6.45,16.15,10.15,2.6,3276,13039,21380
65095,"Bonnefont",82.55,5.5,9.5,3,6.9,16.7,10.15,2.6,3276,13039,21470
65097,"Bonrepos",90.75,6,11,3,6.9,16.7,10.15,2.6,3276,13039,19640
65098,"Boô-Silhen",67.8,4,9,2,8.2,18.9,10.1,2,3156,12814,25020
65099,"Bordères-Louron",64.2,4,9,2,4.85,21.4,9.15,1.8,3285,12622,21100
65100,"Bordères-sur-l'Échez",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,20660
65101,"Bordes",86.5,5,9,2,8.5,20.1,10.15,2.6,3276,13039,22730
65103,"Bouilh-Péreuilh",82.55,5.5,9.5,3,8.5,20.1,11.75,1.8,3348,13243,22840
65104,"Boulin",83,5,10,3,8.5,20.1,10.7,2.5,3156,12814,27210
65105,"Bourg-de-Bigorre",91.25,5,11,3,6,19.4,10.15,2.6,3276,13039,20460
65107,"Bourréac",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,23840
65108,"Bours",83,5,10,3,7.35,19.05,11.75,1.8,3348,13243,24290
65113,"Burg",90.75,6,11,3,8.5,20.1,10.15,2.6,3276,13039,21520
65115,"Cabanac",82.55,5.5,9.5,3,8.5,20.1,10.15,2.6,3276,13039,21030
65116,"Cadéac",64.2,4,9,2,4.85,21.4,9.15,1.8,3276,13039,18880
65119,"Caixon",70.6,3.5,5.5,2,7.35,19.05,11.75,1.8,3348,13243,20660
65120,"Calavanté",90.8,6,11,3,8.5,20.1,10.7,2.5,3156,12814,24480
65121,"Camalès",83,5,10,3,7.35,19.05,11.75,1.8,3348,13243,22520
65123,"Campan",81,6,9,3,3.2,9.2,6.35,1.8,3276,13039,21240
65125,"Campistrous",90.75,6,11,3,6.9,16.7,10.15,2.6,3276,13039,24670
65126,"Campuzan",82.55,5.5,9.5,3,7,18.3,11.2,2.2,3522.5,13426.5,24780
65127,"Capvern",92.8,6,11,3,6.9,16.7,10.15,2.6,3276,13039,22160
65128,"Castelbajac",90.75,6,11,3,6.9,16.7,10.15,2.6,3276,13039,21310
65129,"Castelnau-Magnoac",57.8,4,9,2,7,18.3,11.2,2.2,3522.5,13426.5,21240
65130,"Castelnau-Rivière-Basse",70.6,3.5,5.5,2,7.55,19.9,11.3,1.3,3329,12938,20090
65131,"Castelvieilh",82.55,5.5,9.5,3,8.5,20.1,11.75,1.8,3348,13243,22670
65133,"Castéra-Lou",82.55,5.5,9.5,3,7.35,19.05,11.75,1.8,3348,13243,24290
65142,"Chelle-Debat",82.55,5.5,9.5,3,8.5,20.1,11.75,1.8,3348,13243,21350
65143,"Chelle-Spou",86.5,5,9,2,8.5,20.1,10.15,2.6,3276,13039,19040
65146,"Chis",83,5,10,3,7.35,19.05,11.75,1.8,3348,13243,23330
65147,"Cieutat",86.5,5,9,2,8.5,20.1,10.15,2.6,3276,13039,22260
65148,"Cizos",73,5,9,3,7,18.3,11.2,2.2,3522.5,13426.5,19380
65149,"Clarac",82.55,5.5,9.5,3,8.5,20.1,10.15,2.6,3276,13039,21500
65150,"Clarens",90.75,6,11,3,6.45,16.15,10.15,2.6,3276,13039,24070
65151,"Collongues",82.55,5.5,9.5,3,8.5,20.1,11.75,1.8,3348,13243,21760
65153,"Coussan",82.55,5.5,9.5,3,8.5,20.1,10.15,2.6,3276,13039,26200
65156,"Dours",83,5,10,3,7.35,19.05,11.75,1.8,3348,13243,24900
65159,"Escala",92.8,6,11,3,6.45,16.15,10.15,2.6,3276,13039,22430
65161,"Escondeaux",82.55,5.5,9.5,3,7.35,19.05,11.75,1.8,3348,13243,20630
65164,"Escoubès-Pouts",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,22520
65165,"Esparros",91.25,5,11,3,6,19.4,10.15,2.6,3276,13039,17930
65177,"Fontrailles",82.55,5.5,9.5,3,8.7,19.7,11.2,2.2,3522.5,13426.5,23070
65181,"Fréchou-Fréchet",90.8,6,11,3,8.5,20.1,10.7,2.5,3156,12814,24750
65183,"Galan",90.75,6,11,3,6.9,16.7,10.15,2.6,3276,13039,21250
65184,"Galez",90.75,6,11,3,6.9,16.7,10.15,2.6,3276,13039,21070
65185,"Gardères",92.5,5,10.5,3,7.15,17.95,11.2,2.1,3156,12814,24280
65187,"Gaussan",73,5,9,3,7,18.3,11.2,2.2,3522.5,13426.5,21980
65189,"Gayan",83,5,10,3,7.35,19.05,11.75,1.8,3348,13243,22550
65191,"Gazost",106.3,7,12,4,8.2,18.9,10.1,2,3156,12814,21970
65195,"Génos",115.75,7,12,4,0.2,7.3,6.8,1.8,3285,12622,21600
65197,"Ger",67.8,4,9,2,8.2,18.9,10.1,2,3156,12814,22620
65198,"Gerde",98.2,6,11,3,6,19.4,6.35,2.6,3276,13039,23090
65200,"Germs-sur-l'Oussouet",106.3,7,12,4,8.2,18.9,10.1,2,3156,12814,19810
65201,"Geu",67.8,4,9,2,8.2,18.9,10.1,2,3156,12814,20630
65206,"Goudon",82.55,5.5,9.5,3,8.5,20.1,10.15,2.6,3276,13039,23620
65213,"Guizerix",82.55,5.5,9.5,3,7,18.3,11.2,2.2,3522.5,13426.5,20620
65218,"Hèches",78.2,5,10,3,6,19.4,10.15,2.6,3276,13039,20090
65220,"Hibarette",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,22890
65221,"Hiis",90.8,6,11,3,6.95,17.4,10.7,2.5,3156,12814,22880
65222,"Hitte",90.8,6,11,3,8.5,20.1,10.7,2.5,3156,12814,23950
65223,"Horgues",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,27410
65224,"Houeydets",90.75,6,11,3,6.9,16.7,10.15,2.6,3276,13039,22410
65225,"Hourc",90.8,6,11,3,8.5,20.1,11.75,1.8,3348,13243,24370
65226,"Ibos",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,24680
65228,"Ilhet",78.2,5,10,3,4.85,21.4,9.15,1.8,3276,13039,21340
65230,"Izaourt",61.25,5,6,3,0.9,11.4,11.1,2.2,3373,13106.5,23240
65231,"Izaux",92.8,6,11,3,6.45,16.15,10.15,2.6,3276,13039,23150
65233,"Jarret",57.65,3.5,8,2,8.2,18.9,10.7,2.5,3156,12814,21430
65235,"Juillan",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,23630
65236,"Julos",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,23440
65237,"Juncalas",67.8,4,9,2,8.2,18.9,10.1,2,3156,12814,20950
65238,"Labassère",90.8,6,11,3,6.95,17.4,10.7,2.5,3156,12814,21200
65239,"Labastide",91.25,5,11,3,6,19.4,10.15,2.6,3276,13039,20320
65240,"Labatut-Rivière",70.6,3.5,5.5,2,5.1,14.9,11.75,1.8,3348,13243,20550
65242,"Lacassagne",82.55,5.5,9.5,3,7.35,19.05,11.75,1.8,3348,13243,22310
65243,"Lafitole",65.4,4,9,2,8.3,20.5,11.75,1.8,3348,13243,21110
65244,"Lagarde",83,5,10,3,7.35,19.05,11.75,1.8,3348,13243,22690
65245,"Lagrange",90.75,6,11,3,6.9,16.7,10.15,2.6,3276,13039,24010
65247,"Arrayou-Lahitte",90.8,6,11,3,6.95,17.4,10.7,2.5,3156,12814,19970
65248,"Lahitte-Toupière",70.6,3.5,5.5,2,8.3,20.5,11.75,1.8,3348,13243,21990
65250,"Lalanne-Trie",82.55,5.5,9.5,3,8.7,19.7,11.2,2.2,3522.5,13426.5,23220
65251,"Laloubère",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,24580
65252,"Lamarque-Pontacq",81.9,5,10,2.5,7,18.5,11.2,2.1,3156,12814,23000
65254,"Laméac",82.55,5.5,9.5,3,8.7,19.7,11.75,1.8,3348,13243,18470
65256,"Lanespède",90.75,6,11,3,8.5,20.1,10.15,2.6,3276,13039,21690
65257,"Lanne",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,24540
65258,"Lannemezan",90.75,6,11,3,6.45,16.15,10.15,2.6,3276,13039,20400
65259,"Lansac",90.8,6,11,3,8.5,20.1,10.7,2.5,3156,12814,23320
65262,"Larreule",70.6,3.5,5.5,2,8.3,20.5,11.75,1.8,3348,13243,19650
65264,"Lascazères",70.6,3.5,5.5,2,7.55,19.9,11.3,1.3,3329,12938,21960
65265,"Laslades",90.8,6,11,3,8.5,20.1,10.7,2.5,3156,12814,24400
65267,"Lau-Balagnas",67.8,4,9,2,8.2,18.9,10.1,2,3156,12814,22340
65268,"Layrisse",83,5,10,3,6.95,17.4,10.7,2.5,3156,12814,24130
65269,"Lescurry",82.55,5.5,9.5,3,7.35,19.05,11.75,1.8,3348,13243,21510
